"ID","ACC"
"Os.26721.1.S1_at","Os10g0400100"
"Os.26722.1.S1_at","Os03g0619400"
"Os.26722.2.S1_at","Os03g0619400"
"Os.26723.1.S1_at","Os03g0417900"
"Os.26724.1.S1_at","Os08g0496900"
"Os.26725.1.S1_at","Os03g0374100"
"Os.26726.1.S1_a_at","Os02g0637700"
"Os.26728.1.S1_a_at","Os10g0509100"
"Os.26728.2.S1_at","Os10g0509100"
"Os.26728.2.S1_x_at","Os10g0509100"
"Os.26728.3.S1_at","Os.26728.3.S1_at"
"Os.26728.3.S1_x_at","Os10g0509100"
"Os.26729.1.A1_at","Os01g0778800"
"Os.2673.1.S1_at","Os03g0710800"
"Os.26730.1.S1_at","Os07g0682800"
"Os.26731.1.S1_at","Os04g0429100"
"Os.26731.2.A1_at","Os.26731.2.A1_at"
"Os.26732.1.S1_at","Os01g0175700"
"Os.26733.1.S1_at","Os10g0428200"
"Os.26733.2.S1_x_at","Os08g0255500"
"Os.26733.3.S1_x_at","Os08g0255500"
"Os.26735.1.S1_at","Os11g0163800"
"Os.26738.1.S1_at","Os01g0654200"
"Os.26739.1.A1_at","Os.26739.1.A1_at"
"Os.2674.1.S1_at","Os04g0379900"
"Os.26742.1.S1_at","Os11g0119100"
"Os.26743.1.S1_at","Os04g0487200"
"Os.26744.1.A1_at","Os.26744.1.A1_at"
"Os.26748.1.S1_at","EPlORYSAT000373840"
"Os.26748.1.S1_x_at","EPlORYSAT000373840"
"Os.26749.1.S1_at","Os.26749.1.S1_at"
"Os.2675.1.S1_at","Os06g0551400"
"Os.2675.2.A1_at","Os01g0290100"
"Os.26751.1.S1_s_at","Os.26751.1.S1_s_at"
"Os.26751.2.S1_at","Os.26751.2.S1_at"
"Os.26753.1.S1_at","Os07g0240300"
"Os.26754.1.S1_at","Os03g0405000"
"Os.26755.1.S1_at","Os01g0677900"
"Os.26756.1.S1_at","Os04g0166400"
"Os.26756.1.S2_at","Os04g0166400"
"Os.26757.1.A1_at","Os11g0520500"
"Os.26758.1.A1_a_at","Os03g0135600"
"Os.26759.1.S1_at","Os02g0192200"
"Os.26760.1.A1_at","Os08g0309300"
"Os.26761.1.S1_a_at","Os03g0659233"
"Os.26761.1.S1_s_at","Os.26761.1.S1_s_at"
"Os.26761.2.S1_x_at","Os03g0659233"
"Os.26764.1.A1_at","Os12g0511000"
"Os.26765.1.A1_at","Os02g0136400"
"Os.26766.1.S1_at","Os09g0557700"
"Os.26767.1.A1_at","Os11g0470500"
"Os.26768.1.S1_at","Os.26768.1.S1_at"
"Os.26769.1.S1_at","Os.26769.1.S1_at"
"Os.2677.1.S1_at","Os07g0687900"
"Os.26770.2.S1_x_at","ENSRNA049465818"
"Os.26771.1.A1_at","Os11g0645200"
"Os.26772.1.S1_x_at","Os10g0534100"
"Os.26772.2.S1_at","Os10g0534100"
"Os.26772.3.S1_at","Os10g0534100"
"Os.26773.1.S1_at","Os07g0620200"
"Os.26775.1.A1_at","Os.26775.1.A1_at"
"Os.26776.1.S1_at","Os03g0125400"
"Os.26777.1.S1_at","Os11g0182400"
"Os.26778.1.S1_at","Os04g0290800"
"Os.26779.1.S1_at","Os05g0172100"
"Os.2678.1.S1_at","Os02g0232900"
"Os.26780.1.S1_at","Os07g0657600"
"Os.26781.1.S1_at","Os05g0267100"
"Os.26781.2.S1_x_at","Os05g0267100"
"Os.26783.1.S1_at","Os10g0430800"
"Os.26783.2.S1_x_at","Os10g0430800"
"Os.26784.1.S1_a_at","Os12g0621900"
"Os.26785.1.A1_at","Os01g0799100"
"Os.26785.2.S1_at","Os01g0799100"
"Os.26786.1.S1_at","Os09g0322000"
"Os.26786.2.A1_at","Os09g0322100"
"Os.26787.1.A1_at","Os06g0557200"
"Os.26787.2.S1_x_at","Os06g0557100"
"Os.26787.3.S1_at","Os06g0557100"
"Os.26788.1.S1_at","Os12g0142900"
"Os.26789.1.A1_at","Os.26789.1.A1_at"
"Os.26789.2.A1_at","Os.26789.2.A1_at"
"Os.26790.1.S1_at","Os08g0135800"
"Os.26791.1.S1_a_at","Os10g0187500"
"Os.26792.1.S1_at","Os11g0569600"
"Os.26794.1.S1_at","Os12g0600200"
"Os.26794.1.S2_at","Os12g0600200"
"Os.26795.1.S1_s_at","Os01g0266000"
"Os.26795.2.S1_x_at","Os01g0266000"
"Os.26796.1.S1_at","Os05g0513400"
"Os.26796.2.S1_at","Os05g0513400"
"Os.26797.1.A1_at","Os.26797.1.A1_at"
"Os.26798.1.S1_at","Os12g0541500"
"Os.26798.2.S1_a_at","Os12g0541500"
"Os.26799.1.A1_at","Os07g0673200"
"Os.26801.1.A1_at","Os.26801.1.A1_at"
"Os.26802.1.S1_at","Os12g0181600"
"Os.26802.2.S1_at","Os12g0181500"
"Os.26803.1.S1_at","Os11g0531300"
"Os.26804.1.A1_at","Os.26804.1.A1_at"
"Os.26805.1.S1_at","Os03g0279400"
"Os.26805.2.S1_at","Os03g0279400"
"Os.26806.1.S1_at","Os05g0256100"
"Os.26807.1.S1_at","Os.26807.1.S1_at"
"Os.26809.1.S1_at","Os07g0541500"
"Os.2681.1.S1_at","Os03g0390400"
"Os.26810.1.A1_s_at","Os02g0269600"
"Os.26811.1.A1_at","Os06g0599200"
"Os.26813.1.S1_x_at","Os02g0665400"
"Os.26813.3.S1_x_at","Os02g0665400"
"Os.26814.1.S1_x_at","Os12g0564600"
"Os.26814.2.S1_at","Os12g0564600"
"Os.26815.1.S1_at","Os02g0553200"
"Os.26816.1.A1_s_at","Os07g0538700"
"Os.26816.2.S1_s_at","Os07g0538700"
"Os.26817.1.S1_at","Os10g0561300"
"Os.26818.1.S1_a_at","Os03g0309800"
"Os.26818.2.S1_at","Os03g0309800"
"Os.26818.2.S2_at","Os03g0309800"
"Os.26819.1.A1_at","Os05g0550700"
"Os.26820.1.A1_at","Os08g0167800"
"Os.26820.1.A1_s_at","Os08g0167800"
"Os.26821.1.S1_at","Os05g0495200"
"Os.26822.1.S1_at","Os04g0429600"
"Os.26823.1.S1_at","Os.26823.1.S1_at"
"Os.26824.1.S1_at","Os01g0506100"
"Os.26825.1.S1_at","Os01g0218700"
"Os.26825.2.S1_x_at","Os01g0218700"
"Os.26827.1.A1_at","Os01g0316600"
"Os.26827.2.A1_at","Os.26827.2.A1_at"
"Os.26827.2.A1_x_at","Os01g0316600"
"Os.26828.1.A1_at","Os.26828.1.A1_at"
"Os.26828.2.S1_at","Os11g0448000"
"Os.26829.2.S1_s_at","Os05g0179950"
"Os.26830.1.S1_at","Os07g0518100"
"Os.26831.1.A1_a_at","Os02g0656200"
"Os.26832.1.S1_at","Os07g0227800"
"Os.26833.1.S1_at","Os03g0393700"
"Os.26833.1.S1_x_at","Os03g0393700"
"Os.26833.2.S1_at","Os.26833.2.S1_at"
"Os.26835.1.A1_at","Os.26835.1.A1_at"
"Os.26836.1.S1_a_at","Os03g0784000"
"Os.26836.4.S1_x_at","Os03g0784000"
"Os.26837.1.S1_at","Os10g0471400"
"Os.26837.1.S2_at","Os10g0471400"
"Os.26838.1.S1_at","Os04g0592500"
"Os.26839.1.S1_at","Os04g0464200"
"Os.26840.1.S1_at","Os11g0594200"
"Os.26842.1.S1_at","Os01g0764400"
"Os.26843.1.S1_at","Os12g0578400"
"Os.26844.1.S1_at","Os09g0270900"
"Os.26845.1.A1_at","Os.26845.1.A1_at"
"Os.26848.1.S1_at","Os01g0354200"
"Os.26848.2.S1_at","Os.26848.2.S1_at"
"Os.26849.1.S1_at","Os08g0168000"
"Os.2685.1.S1_at","Os01g0916600"
"Os.26850.1.A1_s_at","Os01g0862000"
"Os.26851.1.A1_at","Os11g0543800"
"Os.26852.1.A1_at","Os03g0348200"
"Os.26853.1.A1_at","Os02g0133000"
"Os.26854.1.S1_at","Os.26854.1.S1_at"
"Os.26855.1.A1_at","Os11g0641200"
"Os.26856.1.S1_at","Os07g0271000"
"Os.26857.1.S1_at","Os02g0610400"
"Os.26858.1.S1_at","Os02g0600400"
"Os.26859.1.S1_at","Os10g0190900"
"Os.26860.1.S1_at","Os08g0492100"
"Os.26862.1.S1_at","Os11g0140700"
"Os.26862.1.S1_s_at","Os11g0140700"
"Os.26862.2.S1_at","Os11g0140700 /// Os12g0137200"
"Os.26862.3.S1_a_at","Os11g0140700"
"Os.26863.1.A1_a_at","Os.26863.1.A1_a_at"
"Os.26864.1.S1_at","Os01g0769900"
"Os.26864.2.S1_x_at","Os01g0769900"
"Os.26865.1.S1_at","Os02g0694201"
"Os.26866.1.S1_at","Os06g0644700"
"Os.26867.1.A1_at","Os.26867.1.A1_at"
"Os.26868.1.A1_at","Os.26868.1.A1_at"
"Os.26869.1.A1_at","Os.26869.1.A1_at"
"Os.26870.1.S1_at","Os09g0345300"
"Os.26870.2.A1_x_at","Os09g0345300"
"Os.26871.1.S1_at","Os09g0564000"
"Os.26873.1.A1_at","Os.26873.1.A1_at"
"Os.26874.1.S1_at","Os03g0213400"
"Os.26875.1.S1_at","Os03g0667700"
"Os.26876.1.S1_at","Os01g0783100"
"Os.26877.1.A1_at","Os10g0533200"
"Os.26878.1.S1_at","Os04g0275100"
"Os.26879.1.S1_at","Os03g0223100"
"Os.2688.1.S1_at","Os01g0372500"
"Os.26880.1.S1_at","Os.26880.1.S1_at"
"Os.26880.1.S1_x_at","Os.26880.1.S1_x_at"
"Os.26881.1.A1_a_at","Os06g0604500"
"Os.26881.1.A2_a_at","Os06g0604500"
"Os.26882.1.S1_at","Os07g0258000"
"Os.26884.1.S1_a_at","Os01g0905200"
"Os.26885.1.A1_at","Os06g0151900"
"Os.26886.1.S1_x_at","Os.26886.1.S1_x_at"
"Os.26886.2.S1_s_at","Os.26886.2.S1_s_at"
"Os.26886.3.S1_x_at","Os.26886.3.S1_x_at"
"Os.26886.4.S1_at","Os.26886.4.S1_at"
"Os.26886.6.S1_s_at","Os.26886.6.S1_s_at"
"Os.26887.1.A1_at","Os.26887.1.A1_at"
"Os.26887.2.A1_a_at","Os.26887.2.A1_a_at"
"Os.26888.1.A1_at","Os.26888.1.A1_at"
"Os.26888.1.A1_s_at","Os.26888.1.A1_s_at"
"Os.26889.1.S1_at","Os12g0467700"
"Os.2689.1.S1_a_at","Os05g0392300"
"Os.26890.1.A1_x_at","Os02g0147200"
"Os.26891.1.A1_x_at","Os.26891.1.A1_x_at"
"Os.26892.1.A1_at","Os03g0422800"
"Os.26893.1.S1_at","Os03g0233500"
"Os.26894.1.A1_at","Os.26894.1.A1_at"
"Os.26894.1.A1_x_at","Os.26894.1.A1_x_at"
"Os.26895.1.A1_at","Os.26895.1.A1_at"
"Os.26896.1.A1_at","Os.26896.1.A1_at"
"Os.26897.1.S1_at","Os12g0299300"
"Os.26898.1.S1_at","Os01g0957900"
"Os.26898.2.S1_x_at","Os01g0957900"
"Os.26899.1.A1_at","Os11g0615000"
"Os.2690.1.S1_a_at","Os07g0515100"
"Os.26900.1.A1_at","Os09g0339000"
"Os.26902.1.S1_at","Os03g0661800"
"Os.26903.1.S1_at","Os07g0542400"
"Os.26904.1.A1_at","Os02g0528000"
"Os.26905.1.A1_at","Os03g0822900"
"Os.26905.2.S1_x_at","Os03g0822900"
"Os.26907.1.S1_at","Os02g0277700"
"Os.26908.1.A1_at","Os04g0637400"
"Os.26909.1.A1_at","Os05g0115900"
"Os.2691.1.S1_a_at","Os03g0128700"
"Os.26910.1.A1_at","Os.26910.1.A1_at"
"Os.26911.1.A1_at","Os.26911.1.A1_at"
"Os.26912.1.A1_x_at","Os01g0522950"
"Os.26913.1.S1_at","Os12g0507000"
"Os.26914.1.S1_at","Os07g0537600"
"Os.26915.1.A1_at","Os.26915.1.A1_at"
"Os.26916.1.S1_a_at","Os03g0690600"
"Os.26916.1.S2_at","Os03g0690600"
"Os.26916.1.S2_s_at","Os03g0690600"
"Os.26916.2.S1_at","Os03g0690600"
"Os.26917.1.A1_at","Os.26917.1.A1_at"
"Os.26918.1.A1_at","Os.26918.1.A1_at"
"Os.26919.1.S1_at","Os04g0398800"
"Os.2692.1.S1_x_at","Os06g0726100"
"Os.26920.1.A1_at","Os07g0115700"
"Os.26921.1.S1_at","Os03g0100400"
"Os.26922.1.S1_at","Os02g0134400"
"Os.26923.1.A1_at","Os07g0481400"
"Os.26924.1.A1_at","Os.26924.1.A1_at"
"Os.26925.1.S1_at","Os09g0550000"
"Os.26926.1.A1_at","Os.26926.1.A1_at"
"Os.26927.1.S1_at","Os07g0637000"
"Os.26928.1.S1_at","Os08g0378000"
"Os.26928.1.S2_at","Os08g0378000"
"Os.26928.1.S3_at","Os08g0378000"
"Os.26928.2.S1_at","Os08g0378100"
"Os.26928.3.S1_x_at","Os08g0378000"
"Os.2693.1.S1_x_at","Os06g0726800"
"Os.2693.2.S1_at","Os06g0726800"
"Os.26930.1.S1_x_at","Os04g0150300"
"Os.26930.1.S2_x_at","Os04g0150300"
"Os.26931.1.S1_a_at","Os02g0234500"
"Os.26932.1.S1_at","Os07g0559700"
"Os.26933.1.S1_x_at","Os10g0490100"
"Os.26933.2.S1_x_at","Os10g0490100"
"Os.26934.1.S1_at","Os05g0107600"
"Os.26938.1.A1_at","Os02g0632800"
"Os.26939.1.A1_at","Os12g0171700"
"Os.2694.1.S1_at","Os04g0511200"
"Os.26940.1.S1_at","Os01g0683100"
"Os.26941.1.A1_at","Os05g0166300"
"Os.26942.1.S1_at","Os.26942.1.S1_at"
"Os.26943.1.S1_at","Os09g0506000"
"Os.26944.1.S1_at","Os09g0415050"
"Os.26944.2.S1_x_at","Os09g0415050"
"Os.26945.1.S1_at","Os12g0270300"
"Os.26946.1.S1_at","Os08g0198900"
"Os.26947.1.S1_at","Os03g0201100"
"Os.26948.1.S1_at","Os12g0168900"
"Os.26949.1.A1_at","Os.26949.1.A1_at"
"Os.2695.1.S1_at","Os08g0327400"
"Os.26950.1.A1_s_at","Os03g0308500"
"Os.26952.1.S1_at","Os01g0888500"
"Os.26955.1.S1_at","Os08g0500800"
"Os.26956.1.S1_at","Os02g0829200"
"Os.26957.1.A1_a_at","Os08g0200600"
"Os.26958.1.S1_at","Os01g0126600"
"Os.2696.1.S1_at","Os04g0228400"
"Os.26960.1.S1_at","Os.26960.1.S1_at"
"Os.26961.1.A1_at","Os.26961.1.A1_at"
"Os.26962.1.A1_at","Os.26962.1.A1_at"
"Os.26963.1.A1_at","Os09g0328800"
"Os.26964.1.A1_at","Os.26964.1.A1_at"
"Os.26965.1.S1_at","Os01g0826900"
"Os.26966.1.A1_at","Os08g0556550"
"Os.26967.1.S1_a_at","Os01g0701900"
"Os.26967.1.S2_at","Os.26967.1.S2_at"
"Os.26968.1.S1_at","Os06g0497350"
"Os.2697.1.S1_a_at","Os05g0402700"
"Os.26970.1.S1_at","Os.26970.1.S1_at"
"Os.26970.1.S1_x_at","Os.26970.1.S1_x_at"
"Os.26971.1.S1_at","Os01g0889900"
"Os.26972.1.S1_at","Os09g0563200"
"Os.26974.1.S1_at","Os.26974.1.S1_at"
"Os.26975.1.A1_at","Os.26975.1.A1_at"
"Os.26976.1.A1_at","Os.26976.1.A1_at"
"Os.26977.1.A1_at","Os.26977.1.A1_at"
"Os.26978.1.S1_a_at","Os11g0621500"
"Os.26979.1.S1_x_at","Os12g0484600"
"Os.2698.3.S1_x_at","Os01g0812000"
"Os.26981.1.A1_at","Os.26981.1.A1_at"
"Os.26982.1.A1_at","Os06g0648200"
"Os.26983.1.S1_s_at","Os01g0138300"
"Os.26984.1.A1_at","Os.26984.1.A1_at"
"Os.26985.1.S1_at","Os01g0965500"
"Os.26986.1.A1_at","Os04g0416400"
"Os.26987.1.A1_at","Os03g0397300"
"Os.26988.1.A1_at","Os10g0163310"
"Os.26989.1.S1_a_at","Os01g0935500"
"Os.26990.1.S1_at","Os01g0782200"
"Os.26991.1.S1_x_at","Os01g0618400"
"Os.26992.1.S1_at","Os11g0639600"
"Os.26993.1.S1_at","Os05g0418100"
"Os.26994.1.A1_at","Os.26994.1.A1_at"
"Os.26995.1.S1_at","Os05g0176600"
"Os.26996.1.S1_at","Os08g0249400"
"Os.26998.1.S1_at","Os02g0150100"
"Os.26998.1.S2_at","Os02g0150100"
"Os.26999.1.A1_at","Os.26999.1.A1_at"
"Os.26999.2.A1_at","Os.26999.2.A1_at"
"Os.27000.1.S1_s_at","Os06g0131100"
"Os.27000.2.S1_x_at","Os06g0131100"
"Os.27001.2.S1_at","Os08g0230300"
"Os.27001.3.A1_a_at","Os.27001.3.A1_a_at"
"Os.27002.1.S1_at","Os09g0129450"
"Os.27003.1.S1_a_at","Os10g0421800"
"Os.27003.1.S2_a_at","Os10g0421800"
"Os.27004.1.A1_at","Os02g0435900"
"Os.27005.1.A1_at","Os09g0287300"
"Os.27006.1.S1_at","Os03g0271100"
"Os.27007.1.A1_at","Os05g0243200"
"Os.27008.1.A1_at","Os.27008.1.A1_at"
"Os.27011.1.A1_s_at","Os01g0137950"
"Os.27014.1.S1_at","Os04g0679900"
"Os.27016.1.S2_x_at","Os01g0580100"
"Os.27016.2.S1_at","Os01g0580100"
"Os.27016.3.S1_x_at","Os01g0580100"
"Os.27017.1.A1_at","Os.27017.1.A1_at"
"Os.27019.1.S1_at","Os04g0513900"
"Os.27021.1.S1_at","Os07g0282300"
"Os.27021.1.S1_x_at","Os07g0282300"
"Os.27022.1.A1_at","Os02g0582100"
"Os.27022.2.S1_at","Os02g0582100"
"Os.27023.1.A1_at","Os.27023.1.A1_at"
"Os.27024.1.S1_at","Os02g0273800"
"Os.27025.1.A1_at","Os.27025.1.A1_at"
"Os.27026.1.A1_x_at","Os02g0479700"
"Os.27027.1.S1_at","Os09g0493400"
"Os.27028.1.A1_at","Os05g0495600"
"Os.27029.1.S1_at","Os06g0215400"
"Os.27031.1.S1_at","Os06g0367100"
"Os.27032.1.S1_at","Os05g0126700"
"Os.27032.1.S2_at","Os05g0126700"
"Os.27033.1.S1_at","Os.27033.1.S1_at"
"Os.27034.1.A1_at","Os.27034.1.A1_at"
"Os.27035.1.S1_a_at","Os01g0563000"
"Os.27035.1.S1_s_at","Os01g0563000"
"Os.27035.2.S1_s_at","Os01g0563000"
"Os.27035.3.S1_at","Os01g0563000"
"Os.27036.1.S1_at","Os04g0307500"
"Os.27037.1.A1_at","Os.27037.1.A1_at"
"Os.27038.1.S1_at","Os04g0437600"
"Os.27038.2.S1_at","Os04g0437700"
"Os.27039.1.S1_at","Os08g0499300"
"Os.27041.1.S1_at","Os02g0787100"
"Os.27042.1.S1_a_at","Os10g0104700"
"Os.27043.1.A1_at","Os05g0130100"
"Os.27044.1.A1_at","Os11g0661200"
"Os.27045.1.S1_a_at","Os02g0294700"
"Os.27046.1.S1_at","Os.27046.1.S1_at"
"Os.27046.2.S1_x_at","Os01g0113300"
"Os.27047.1.A1_at","Os.27047.1.A1_at"
"Os.27048.1.S1_at","Os03g0335600"
"Os.27049.1.S1_at","Os02g0294100"
"Os.27049.1.S2_at","Os02g0294100"
"Os.27051.1.A1_at","Os01g0572100"
"Os.27052.1.S1_at","Os01g0223700"
"Os.27053.2.S1_s_at","Os.27053.2.S1_s_at"
"Os.27053.3.A1_at","Os.27053.3.A1_at"
"Os.27053.3.A1_s_at","Os.27053.3.A1_s_at"
"Os.27054.1.S1_at","Os03g0699300"
"Os.27056.1.A1_at","Os.27056.1.A1_at"
"Os.27057.1.A1_at","Os.27057.1.A1_at"
"Os.27058.1.S1_at","Os11g0240800"
"Os.27059.1.S1_at","Os08g0200500"
"Os.27060.1.A1_at","Os.27060.1.A1_at"
"Os.27061.2.A1_x_at","Os11g0562100"
"Os.27062.1.S1_at","Os03g0732700"
"Os.27063.1.S1_at","Os03g0823500"
"Os.27064.1.S1_at","Os12g0266000"
"Os.27064.1.S2_at","Os12g0266000"
"Os.27065.1.S1_a_at","Os01g0806200"
"Os.27065.1.S1_at","Os01g0806200"
"Os.27065.2.S1_x_at","Os01g0806200"
"Os.27066.1.A1_x_at","Os.27066.1.A1_x_at"
"Os.27067.1.S1_at","Os08g0114400"
"Os.27067.2.A1_at","Os08g0114300"
"Os.27069.1.A1_at","Os03g0160000"
"Os.27070.1.S1_at","Os.27070.1.S1_at"
"Os.27071.1.S1_at","Os05g0210600"
"Os.27072.1.S1_at","Os.27072.1.S1_at"
"Os.27073.1.S1_at","Os01g0784600"
"Os.27075.1.S1_at","Os05g0323100"
"Os.27076.1.S1_at","Os06g0143700"
"Os.27077.1.A1_at","Os04g0680300"
"Os.27078.1.S1_at","Os01g0944200"
"Os.27078.1.S1_s_at","Os01g0944200"
"Os.27078.1.S1_x_at","Os01g0944200"
"Os.27078.2.S1_at","Os.27078.2.S1_at"
"Os.27078.2.S1_x_at","Os.27078.2.S1_x_at"
"Os.27079.1.A1_at","Os.27079.1.A1_at"
"Os.2708.1.S1_at","Os03g0569900"
"Os.2708.2.S1_at","Os03g0569900"
"Os.2708.2.S1_x_at","Os03g0569900"
"Os.2708.3.S1_at","Os03g0569900"
"Os.27080.1.S1_at","Os02g0574100"
"Os.27081.1.A1_at","Os02g0161000"
"Os.27082.1.S1_at","Os04g0610000"
"Os.27083.1.A1_at","Os01g0923300"
"Os.27084.1.A1_a_at","Os04g0616700"
"Os.27084.1.A2_at","Os04g0616700"
"Os.27084.2.S1_a_at","Os04g0616700"
"Os.27084.2.S1_at","Os04g0616700"
"Os.27084.2.S1_x_at","Os04g0616700"
"Os.27085.1.A1_at","Os08g0437300"
"Os.27087.1.A1_at","Os.27087.1.A1_at"
"Os.27088.1.A1_x_at","Os.27088.1.A1_x_at"
"Os.27089.1.S1_at","Os03g0167200"
"Os.27092.1.S1_at","Os07g0176600"
"Os.27093.1.S1_at","Os02g0814200"
"Os.27094.1.S1_at","Os09g0308900"
"Os.27095.1.A1_at","Os02g0319300"
"Os.27096.1.S1_at","Os02g0526500"
"Os.27097.1.A1_at","Os.27097.1.A1_at"
"Os.27097.1.A1_x_at","Os.27097.1.A1_x_at"
"Os.27098.2.A1_at","Os01g0369900"
"Os.27098.2.A1_s_at","Os01g0369900"
"Os.27098.3.S1_at","Os.27098.3.S1_at"
"Os.27098.3.S1_x_at","Os.27098.3.S1_x_at"
"Os.27098.4.S1_x_at","Os07g0537000"
"Os.27099.1.S1_at","Os04g0286300"
"Os.27100.1.A1_at","Os05g0318100"
"Os.27101.1.S1_at","Os.27101.1.S1_at"
"Os.27102.1.S1_x_at","Os04g0115700"
"Os.27104.1.S1_at","Os07g0675000"
"Os.27104.1.S2_at","Os07g0675000"
"Os.27105.1.S1_at","Os11g0450050"
"Os.27105.1.S2_s_at","Os11g0450050"
"Os.27106.1.S1_at","Os01g0351300"
"Os.27107.1.S1_at","Os06g0146200"
"Os.27108.1.S1_at","Os08g0471900"
"Os.27109.1.S1_at","Os06g0275700"
"Os.27109.2.S1_x_at","Os06g0275700"
"Os.27110.1.A1_at","Os11g0667700"
"Os.27111.1.S1_at","Os07g0546400"
"Os.27112.1.S1_at","Os01g0194300"
"Os.27113.1.S1_at","Os04g0650500"
"Os.27114.1.S1_at","Os04g0549300"
"Os.27117.1.A1_s_at","Os05g0256500"
"Os.27118.1.A1_at","Os06g0649800"
"Os.27119.1.S1_at","Os02g0794400"
"Os.27120.1.S1_at","Os08g0103300"
"Os.27120.1.S2_at","Os08g0103300"
"Os.27122.1.S1_a_at","Os01g0961600"
"Os.27122.1.S2_at","Os.27122.1.S2_at"
"Os.27122.2.S1_at","Os01g0961600"
"Os.27122.3.S1_x_at","Os01g0961600"
"Os.27124.1.S1_at","Os02g0196600"
"Os.27125.1.A1_at","Os04g0640800"
"Os.27126.1.S1_at","Os04g0280700"
"Os.27127.1.S1_a_at","Os05g0298200"
"Os.27128.1.A1_a_at","Os10g0484700"
"Os.27129.1.S1_at","Os07g0660400"
"Os.2713.1.S1_at","Os03g0568900"
"Os.27130.1.S1_at","Os06g0643800"
"Os.27131.1.S1_at","Os03g0126600"
"Os.27133.2.S1_at","Os04g0340800"
"Os.27134.1.A1_at","Os.27134.1.A1_at"
"Os.27135.1.A1_at","Os03g0364500"
"Os.27136.1.S1_at","Os.27136.1.S1_at"
"Os.27137.1.S1_at","Os04g0535000"
"Os.27138.1.S1_at","Os10g0360100"
"Os.27139.1.A1_at","Os02g0612700"
"Os.27139.2.S1_at","Os02g0612700"
"Os.2714.1.S1_s_at","Os07g0409900"
"Os.27140.1.S1_a_at","Os.27140.1.S1_a_at"
"Os.27140.2.S1_at","Os.27140.2.S1_at"
"Os.27140.2.S2_at","Os08g0544300"
"Os.27141.1.S1_at","Os.27141.1.S1_at"
"Os.27142.1.S1_at","Os01g0225400"
"Os.27143.1.S1_at","Os07g0677600"
"Os.27144.1.S1_at","Os08g0203300"
"Os.27145.1.S1_at","Os01g0805400"
"Os.27146.1.A1_at","Os03g0334100"
"Os.27147.1.S1_at","Os03g0776400"
"Os.27148.1.A1_at","Os09g0503000"
"Os.27149.1.S1_at","Os05g0295100"
"Os.27149.2.S1_at","Os05g0295100"
"Os.2715.1.S1_at","Os10g0563700"
"Os.27150.1.A1_at","Os03g0217600"
"Os.27152.1.A1_at","Os12g0106700"
"Os.27153.1.S1_at","Os02g0525400"
"Os.27154.1.S1_at","Os05g0353500"
"Os.27155.1.S1_at","Os06g0262800"
"Os.27156.1.S1_at","Os07g0231800"
"Os.27158.1.S1_at","Os02g0255100"
"Os.27159.1.S1_at","Os06g0566300"
"Os.27160.1.A1_at","Os.27160.1.A1_at"
"Os.27161.1.S1_at","Os01g0664100"
"Os.27162.1.A1_at","Os.27162.1.A1_at"
"Os.27162.1.A1_s_at","Os01g0814700"
"Os.27163.1.A1_at","Os04g0372201"
"Os.27163.2.S1_at","Os.27163.2.S1_at"
"Os.27164.1.A1_a_at","Os07g0485400"
"Os.27164.2.S1_at","Os07g0485400"
"Os.27165.1.A1_at","Os09g0506450"
"Os.27166.1.A1_s_at","Os03g0133800"
"Os.27167.1.S1_at","Os09g0277800"
"Os.27168.1.S1_at","Os02g0207800"
"Os.27169.1.S1_s_at","Os01g0916100"
"Os.27170.1.S1_at","Os01g0699400"
"Os.27171.1.A1_at","Os.27171.1.A1_at"
"Os.27173.1.A1_x_at","Os.27173.1.A1_x_at"
"Os.27174.1.A1_at","Os09g0356800"
"Os.27175.1.S1_a_at","Os07g0232800"
"Os.27176.1.S1_at","Os09g0456800"
"Os.27177.1.S1_at","Os03g0270500"
"Os.27178.1.S1_s_at","Os04g0637000"
"Os.27179.1.S1_at","Os03g0146600"
"Os.2718.1.S1_at","Os10g0563000"
"Os.27180.1.S1_at","Os04g0645700"
"Os.27182.1.A1_at","Os02g0645600"
"Os.27183.1.S1_at","Os.27183.1.S1_at"
"Os.27184.1.S1_at","Os07g0568100"
"Os.27185.1.S1_x_at","Os07g0541900"
"Os.27186.1.S1_at","Os11g0490600"
"Os.27187.1.S1_at","Os11g0708000"
"Os.27188.1.S1_at","Os01g0351800"
"Os.27189.1.A1_at","Os.27189.1.A1_at"
"Os.27189.2.S1_at","Os.27189.2.S1_at"
"Os.27191.1.A1_at","Os.27191.1.A1_at"
"Os.27192.1.S1_at","Os01g0621200"
"Os.27192.1.S1_x_at","Os01g0621200"
"Os.27193.1.S1_at","Os02g0831800"
"Os.27194.1.A1_a_at","Os.27194.1.A1_a_at"
"Os.27194.2.A1_x_at","Os.27194.2.A1_x_at"
"Os.27195.1.S1_at","Os07g0530600"
"Os.27196.1.S1_x_at","Os04g0511600"
"Os.27197.1.S1_at","Os04g0451000"
"Os.27197.1.S2_at","Os04g0451000"
"Os.27197.2.A1_at","Os04g0450900"
"Os.27198.1.S1_at","Os02g0256100"
"Os.272.1.S1_at","Os03g0719800"
"Os.272.2.A1_at","Os03g0719700"
"Os.2720.1.S1_at","Os10g0564000"
"Os.27200.2.S1_x_at","Os02g0769900"
